x,y,z,SaliencyScore,NormalizedScore,Labels,EEGScore,NormalizedEEG,NormalizedCombinedScore
-0.2531,-0.1643,0.3289,0.0,0.0,[],0.0,0.0,0.0
0.0205,0.0369,-0.5034,0.0,0.0,[],0.0,0.0,0.0
-0.4437,-0.0379,0.6637,0.0,0.0,[],0.0,0.0,0.0
0.6653,-0.0743,0.6319,0.0,0.0,[],0.0,0.0,0.0
-0.0857,0.0851,0.1318,0.0,0.0,[],0.0,0.0,0.0
0.4404,0.2279,0.2149,0.0,0.0,[],0.0,0.0,0.0
0.2512,-0.0379,0.1295,0.8590787716955941,0.05084109638830288,"['Attention', 'Attention']",2.0,0.125,0.010737767839263064
0.4736,0.1442,0.5507,0.0,0.0,[],0.0,0.0,0.0
-0.1546,0.0515,0.5781,0.0,0.0,[],0.0,0.0,0.0
-0.6311,-0.2279,-0.1023,0.0,0.0,[],0.0,0.0,0.0
0.0368,-0.0279,0.4641,0.0,0.0,[],0.0,0.0,0.0
0.3486,0.1694,0.5508,0.0,0.0,[],0.0,0.0,0.0
-0.3499,0.0872,0.5507,0.0,0.0,[],0.0,0.0,0.0
0.0206,0.0656,-0.0757,0.0,0.0,[],0.0,0.0,0.0
0.5684,-0.2279,0.2418,0.0,0.0,[],0.0,0.0,0.0
-0.6062,-0.0279,0.0511,0.0,0.0,[],0.0,0.0,0.0
-0.4191,-0.0279,0.0959,0.0,0.0,[],0.0,0.0,0.0
-0.5568,-0.0379,0.1711,0.0,0.0,[],0.0,0.0,0.0
0.7744,0.1346,0.4552,0.0,0.0,[],0.0,0.0,0.0
-0.0503,-0.0279,0.0922,0.0,0.0,[],0.0,0.0,0.0
0.0057,-0.0279,-0.4697,1.2880507343124166,0.07622806393754791,"['Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection']",-5.0,-0.1282051282051282,-0.01221498629098066
0.161,-0.0279,0.2193,0.0,0.0,[],0.0,0.0,0.0
-0.3771,-0.2279,-0.4974,0.0,0.0,[],0.0,0.0,0.0
0.5021,0.0715,0.1318,0.0,0.0,[],0.0,0.0,0.0
0.1016,0.0232,0.1685,0.2540053404539386,0.015032276925751221,['Rejection'],-1.0,-0.02564102564102564,-0.00048176235125349997
-0.5313,0.2279,-0.0405,0.0,0.0,[],0.0,0.0,0.0
-0.4984,0.2008,-0.619,0.0,0.0,[],0.0,0.0,0.0
-0.0151,0.154,0.5781,0.0,0.0,[],0.0,0.0,0.0
0.7021,-0.0279,0.3527,0.0,0.0,[],0.0,0.0,0.0
0.0866,-0.1643,0.4543,0.0,0.0,[],0.0,0.0,0.0
-0.5084,-0.2279,-0.5763,0.2540053404539386,0.015032276925751221,['Attention'],1.0,0.0625,0.0015874274080501965
-0.2363,0.2279,0.1847,0.0,0.0,[],0.0,0.0,0.0
-0.3935,0.2008,-0.3254,0.0,0.0,[],0.0,0.0,0.0
-0.4738,-0.0279,-0.0449,0.0,0.0,[],0.0,0.0,0.0
-0.1201,0.2279,-0.6205,0.0,0.0,[],0.0,0.0,0.0
