x,y,z,SaliencyScore,NormalizedScore,Labels,EEGScore,NormalizedEEG,NormalizedCombinedScore
-0.5198,-0.1778,-0.3555,0.0,0.0,[],0.0,0.0,0.0
-0.4784,0.0222,0.0598,0.0,0.0,[],0.0,0.0,0.0
-0.3801,-0.1511,0.4638,0.0,0.0,[],0.0,0.0,0.0
-0.6268,-0.0068,-0.1407,0.0,0.0,[],0.0,0.0,0.0
-0.4867,-0.1778,-0.1753,0.0,0.0,[],0.0,0.0,0.0
-0.243,-0.0021,0.0293,0.5087533156498674,0.024067358488198458,"['Rejection', 'Attention']",0.0,0.0,0.0
0.2807,-0.1567,-0.4811,0.0,0.0,[],0.0,0.0,0.0
0.518,-0.0996,-0.1772,0.0,0.0,[],0.0,0.0,0.0
-0.1974,0.0732,-0.2751,0.0,0.0,[],0.0,0.0,0.0
0.2468,-0.0719,-0.5519,0.0,0.0,[],0.0,0.0,0.0
0.4114,0.0222,0.0246,0.0,0.0,[],0.0,0.0,0.0
-0.2304,-0.1778,-0.336,0.0,0.0,[],0.0,0.0,0.0
