x,y,z,EEGScore,NormalizedEEGScore
-0.3448,0.205,-0.4729,0.0,0.0
0.1471,0.205,-0.1092,0.0,0.0
-0.3065,0.205,-0.4438,0.0,0.0
-0.0683,0.0244,0.2944,0.0,0.0
0.0282,-0.015,-0.3785,0.0,0.0
-0.0931,0.205,0.0443,0.0,0.0
0.2046,-0.015,-0.0106,0.0,0.0
-0.2799,-0.005,-0.3874,0.0,0.0
0.0911,-0.1518,-0.0772,0.0,0.0
-0.6117,-0.005,0.7282,4.0,-0.8297872340425532
-0.108,-0.005,0.109,12.0,-0.4893617021276596
0.5205,-0.005,-0.4403,0.0,0.0
-0.5235,-0.2015,0.5813,0.0,0.0
0.0078,0.215,-0.6843,0.0,0.0
0.0244,-0.005,-0.2576,0.0,0.0
0.0869,0.005,-0.3122,0.0,0.0
0.2026,0.215,-0.007,0.0,0.0
0.1813,0.1047,-0.472,0.0,0.0
-0.3198,0.215,-0.2237,0.0,0.0
-0.0166,-0.005,-0.2078,0.0,0.0
-0.1122,-0.005,-0.5041,2.0,-0.9148936170212766
0.1745,0.205,-0.5567,0.0,0.0
-0.2977,-0.0836,0.5813,0.0,0.0
0.1423,0.005,-0.2992,2.0,-0.9148936170212766
-0.3388,-0.015,-0.3082,0.0,0.0
0.1525,0.205,-0.0636,1.0,-0.9574468085106383
-0.1455,-0.005,-0.5343,0.0,0.0
0.5972,-0.005,-0.0036,5.0,-0.7872340425531915
0.1585,0.215,-0.2937,0.0,0.0
-0.5261,-0.005,0.6075,0.0,0.0
-0.0432,-0.005,-0.3669,0.0,0.0
-0.0926,0.005,0.0759,0.0,0.0
0.365,-0.005,-0.1488,1.0,-0.9574468085106383
-0.1907,-0.015,0.6054,0.0,0.0
0.3196,-0.005,-0.349,0.0,0.0
-0.165,0.205,-0.629,0.0,0.0
-0.4658,-0.015,0.6825,0.0,0.0
-0.073,0.215,0.042,0.0,0.0
0.1727,-0.005,0.0196,0.0,0.0
0.0337,0.215,-0.5099,13.0,-0.44680851063829785
-0.6587,-0.066,0.4939,0.0,0.0
-0.6487,-0.128,0.5884,0.0,0.0
0.628,-0.015,-0.1485,1.0,-0.9574468085106383
-0.2009,0.005,-0.1114,0.0,0.0
-0.1255,-0.005,-0.1741,0.0,0.0
-0.4879,0.005,-0.2415,0.0,0.0
-0.6587,-0.0971,-0.3223,0.0,0.0
-0.0683,0.003,-0.2145,0.0,0.0
-0.3371,-0.005,0.6481,2.0,-0.9148936170212766
-0.199,0.005,-0.3975,0.0,0.0
-0.5542,-0.005,-0.4122,0.0,0.0
0.0557,0.205,-0.2844,0.0,0.0
0.65,-0.1563,-0.0729,0.0,0.0
0.65,-0.0384,0.0183,1.0,-0.9574468085106383
-0.0354,-0.1464,-0.479,0.0,0.0
-0.6507,0.1384,-0.479,0.0,0.0
-0.1013,-0.005,-0.0568,0.0,0.0
-0.3861,-0.015,0.4008,1.0,-0.9574468085106383
-0.3956,0.005,-0.4386,0.0,0.0
0.2313,-0.005,0.0041,1.0,-0.9574468085106383
0.1425,0.2082,-0.7315,0.0,0.0
-0.0666,0.215,-0.393,0.0,0.0
0.1003,0.205,0.269,0.0,0.0
-0.6556,-0.015,0.6509,2.0,-0.9148936170212766
-0.5547,-0.005,-0.1794,2.0,-0.9148936170212766
0.0713,0.205,-0.2983,0.0,0.0
-0.526,-0.015,-0.1449,0.0,0.0
-0.6301,-0.015,0.6658,1.0,-0.9574468085106383
-0.6463,-0.005,0.6169,2.0,-0.9148936170212766
0.0605,0.205,-0.0078,4.0,-0.8297872340425532
-0.1297,0.005,-0.3197,0.0,0.0
-0.4766,-0.0662,-0.479,0.0,0.0
0.5362,-0.015,-0.397,3.0,-0.8723404255319149
0.1028,0.205,-0.2788,0.0,0.0
0.1914,0.205,-0.7144,0.0,0.0
-0.5654,0.215,-0.2226,0.0,0.0
-0.1411,0.005,-0.1478,0.0,0.0
-0.1011,0.005,-0.2915,0.0,0.0
-0.6487,-0.1861,0.6082,0.0,0.0
-0.1447,-0.005,-0.1506,0.0,0.0
-0.6544,0.0031,-0.479,0.0,0.0
-0.5344,-0.005,-0.132,0.0,0.0
-0.194,0.205,0.1319,0.0,0.0
0.2482,-0.005,-0.4154,0.0,0.0
-0.5862,-0.005,-0.2629,0.0,0.0
-0.611,-0.005,0.2813,0.0,0.0
0.3634,-0.015,-0.4464,5.0,-0.7872340425531915
-0.3444,-0.005,0.6251,2.0,-0.9148936170212766
-0.0378,0.215,0.0509,1.0,-0.9574468085106383
0.201,-0.136,-0.0779,0.0,0.0
0.3493,-0.005,-0.2636,1.0,-0.9574468085106383
-0.3927,0.205,-0.1309,8.0,-0.6595744680851063
0.1166,-0.005,-0.1878,0.0,0.0
-0.5178,-0.005,-0.2081,1.0,-0.9574468085106383
-0.3189,0.0367,-0.0905,0.0,0.0
-0.4852,-0.015,0.0794,0.0,0.0
-0.5335,-0.0861,-0.479,0.0,0.0
0.1794,-0.005,-0.3506,0.0,0.0
-0.4073,-0.015,0.0526,0.0,0.0
-0.3668,-0.005,0.5789,5.0,-0.7872340425531915
-0.5332,-0.015,-0.4779,0.0,0.0
0.0864,0.205,0.1109,0.0,0.0
0.3524,-0.0945,-0.4624,3.0,-0.8723404255319149
-0.0241,-0.005,0.2299,1.0,-0.9574468085106383
0.0184,0.005,0.1364,1.0,-0.9574468085106383
0.1286,0.205,-0.5872,0.0,0.0
-0.6587,0.1311,-0.3674,0.0,0.0
-0.1753,0.005,-0.3136,0.0,0.0
-0.2025,-0.015,0.5274,3.0,-0.8723404255319149
-0.2595,-0.005,-0.3677,0.0,0.0
0.1728,0.205,-0.4308,0.0,0.0
-0.1039,0.215,-0.6825,0.0,0.0
-0.0792,0.215,-0.1651,0.0,0.0
0.1397,0.215,0.1567,0.0,0.0
0.2064,0.215,-0.0385,5.0,-0.7872340425531915
-0.4523,-0.015,-0.4783,0.0,0.0
0.0501,-0.005,-0.0181,1.0,-0.9574468085106383
-0.6587,-0.0766,0.2321,2.0,-0.9148936170212766
-0.3058,-0.015,-0.0049,0.0,0.0
-0.4989,-0.005,-0.2844,0.0,0.0
-0.0939,-0.005,-0.0032,0.0,0.0
-0.0554,-0.015,-0.3256,0.0,0.0
0.1468,-0.005,0.2691,2.0,-0.9148936170212766
0.433,-0.005,-0.0836,5.0,-0.7872340425531915
-0.0818,0.215,-0.6743,0.0,0.0
0.0798,-0.015,-0.2521,0.0,0.0
-0.0989,0.215,-0.2367,2.0,-0.9148936170212766
-0.6587,-0.0922,0.0992,2.0,-0.9148936170212766
-0.0115,-0.005,-0.6139,3.0,-0.8723404255319149
0.1881,0.215,-0.5951,0.0,0.0
0.0762,-0.005,-0.2993,0.0,0.0
-0.0466,-0.1057,-0.0478,0.0,0.0
-0.4609,-0.015,0.0808,0.0,0.0
0.0054,-0.005,-0.5752,2.0,-0.9148936170212766
-0.3773,-0.005,-0.3154,0.0,0.0
-0.3743,0.005,-0.1153,0.0,0.0
0.3939,-0.0071,0.021,0.0,0.0
-0.1293,-0.005,-0.1257,0.0,0.0
-0.2983,-0.015,-0.2094,0.0,0.0
-0.0446,0.005,0.0823,0.0,0.0
-0.0265,-0.015,-0.2707,0.0,0.0
-0.2855,-0.005,0.1832,11.0,-0.5319148936170213
0.132,-0.005,-0.0932,0.0,0.0
-0.4774,-0.1384,0.5813,0.0,0.0
-0.4466,-0.015,-0.0166,1.0,-0.9574468085106383
-0.1892,0.205,0.2131,0.0,0.0
-0.0815,-0.005,-0.6289,1.0,-0.9574468085106383
0.2421,-0.005,-0.2248,0.0,0.0
0.3524,-0.1365,-0.2107,0.0,0.0
-0.1386,0.005,0.1935,5.0,-0.7872340425531915
-0.0608,-0.005,-0.4172,0.0,0.0
-0.2237,0.0272,-0.0905,0.0,0.0
-0.6242,-0.005,-0.169,0.0,0.0
-0.128,-0.015,-0.3534,0.0,0.0
0.2441,-0.076,-0.479,8.0,-0.6595744680851063
-0.4387,-0.1483,-0.479,0.0,0.0
0.0639,0.005,-0.2576,0.0,0.0
-0.2861,0.0958,-0.0905,6.0,-0.7446808510638299
-0.5812,0.205,-0.37,0.0,0.0
-0.4094,-0.015,-0.2895,0.0,0.0
-0.2333,-0.015,-0.3191,0.0,0.0
-0.2779,-0.1443,0.1511,0.0,0.0
-0.2804,-0.005,0.7092,0.0,0.0
-0.0239,0.205,-0.6152,0.0,0.0
0.1813,0.0418,-0.2617,0.0,0.0
0.1439,0.215,-0.5713,0.0,0.0
0.159,0.005,-0.4859,5.0,-0.7872340425531915
-0.1199,0.005,-0.6283,0.0,0.0
0.1813,0.0482,-0.0701,0.0,0.0
-0.6072,0.0513,-0.479,0.0,0.0
-0.4605,0.005,-0.2152,0.0,0.0
-0.0997,0.005,-0.4285,0.0,0.0
0.4305,-0.015,-0.0768,3.0,-0.8723404255319149
-0.2087,0.1682,0.2984,2.0,-0.9148936170212766
-0.1107,-0.015,-0.422,0.0,0.0
-0.6487,-0.1499,0.5903,0.0,0.0
-0.2076,-0.015,0.3566,0.0,0.0
0.2127,0.215,-0.0289,3.0,-0.8723404255319149
-0.4515,-0.015,0.6573,0.0,0.0
0.2705,-0.1361,-0.0784,0.0,0.0
-0.6587,-0.0717,0.3831,0.0,0.0
-0.6587,-0.0932,-0.2018,0.0,0.0
0.1813,0.0884,-0.1753,3.0,-0.8723404255319149
0.1813,0.0774,-0.0146,2.0,-0.9148936170212766
-0.1248,0.0447,0.2944,5.0,-0.7872340425531915
0.0648,-0.005,-0.5984,0.0,0.0
0.3544,-0.015,-0.0038,2.0,-0.9148936170212766
-0.1384,0.205,0.2879,1.0,-0.9574468085106383
0.1125,0.005,-0.1263,0.0,0.0
0.2267,0.205,-0.4545,1.0,-0.9574468085106383
-0.1792,-0.005,0.3174,2.0,-0.9148936170212766
-0.1994,0.205,0.0487,0.0,0.0
-0.2807,-0.015,0.2121,1.0,-0.9574468085106383
-0.0572,-0.0556,-0.479,2.0,-0.9148936170212766
0.1813,0.0213,-0.1573,4.0,-0.8297872340425532
-0.2289,0.005,-0.1586,0.0,0.0
0.0789,-0.0577,-0.479,0.0,0.0
-0.1091,0.1622,-0.479,0.0,0.0
-0.1717,0.005,0.2543,2.0,-0.9148936170212766
0.1834,0.005,-0.0491,0.0,0.0
0.0509,0.005,-0.2014,0.0,0.0
-0.0207,0.215,-0.3052,0.0,0.0
-0.3872,0.087,-0.479,0.0,0.0
0.2066,0.215,-0.5394,0.0,0.0
0.0124,0.215,-0.1897,3.0,-0.8723404255319149
-0.6265,-0.015,0.4614,0.0,0.0
0.029,0.005,-0.1012,0.0,0.0
0.1591,0.215,-0.0356,1.0,-0.9574468085106383
-0.0772,-0.015,-0.169,0.0,0.0
-0.1008,0.005,0.0406,0.0,0.0
-0.2087,0.1984,0.054,0.0,0.0
-0.3746,-0.005,0.3706,0.0,0.0
-0.1723,0.005,0.2178,4.0,-0.8297872340425532
0.4593,-0.015,-0.1591,8.0,-0.6595744680851063
-0.2087,0.0203,-0.1221,0.0,0.0
0.145,0.215,-0.1108,0.0,0.0
-0.1094,0.005,-0.6921,0.0,0.0
-0.1575,0.005,-0.3707,0.0,0.0
-0.2961,-0.005,0.0952,0.0,0.0
0.243,-0.0867,-0.0782,0.0,0.0
0.217,0.215,0.048,0.0,0.0
0.1874,0.005,-0.0902,1.0,-0.9574468085106383
-0.6465,-0.015,-0.4193,0.0,0.0
0.1465,0.005,-0.0947,0.0,0.0
0.0843,0.005,-0.142,0.0,0.0
0.1813,0.08,-0.1919,2.0,-0.9148936170212766
0.1707,0.205,-0.5197,0.0,0.0
0.3524,-0.0938,-0.4535,0.0,0.0
0.1877,0.205,0.287,0.0,0.0
-0.6231,0.1069,-0.479,0.0,0.0
-0.3707,-0.015,-0.3351,0.0,0.0
-0.4042,-0.015,0.228,1.0,-0.9574468085106383
-0.0554,0.205,0.2351,19.0,-0.19148936170212771
0.6166,-0.015,-0.0359,0.0,0.0
0.3448,-0.015,-0.1063,1.0,-0.9574468085106383
-0.0683,0.0042,-0.25,0.0,0.0
-0.1099,-0.015,-0.4376,0.0,0.0
0.3927,-0.015,-0.4314,4.0,-0.8297872340425532
0.1813,0.1516,-0.0287,2.0,-0.9148936170212766
0.0687,-0.005,-0.1856,0.0,0.0
-0.1566,0.205,-0.2615,0.0,0.0
0.0276,0.215,-0.3142,1.0,-0.9574468085106383
0.2152,0.0576,0.2944,3.0,-0.8723404255319149
-0.0201,-0.005,-0.1383,0.0,0.0
-0.0374,0.215,-0.6288,0.0,0.0
-0.3153,0.215,-0.3276,0.0,0.0
-0.1706,0.205,0.0936,0.0,0.0
-0.0352,0.205,-0.112,1.0,-0.9574468085106383
-0.1951,0.205,-0.4034,0.0,0.0
-0.071,0.205,-0.1569,0.0,0.0
0.6286,-0.015,-0.0628,0.0,0.0
0.0852,0.205,-0.5707,0.0,0.0
-0.3944,-0.015,0.6951,0.0,0.0
0.063,0.215,-0.0696,0.0,0.0
0.1086,0.0933,-0.479,9.0,-0.6170212765957447
-0.3196,-0.015,0.5149,1.0,-0.9574468085106383
-0.5515,-0.1747,-0.479,0.0,0.0
-0.516,-0.015,-0.3081,0.0,0.0
-0.4282,0.1648,-0.0905,0.0,0.0
-0.6587,0.0201,-0.274,0.0,0.0
0.2101,0.205,-0.4329,0.0,0.0
-0.1272,0.0923,0.1281,16.0,-0.3191489361702128
-0.2713,-0.015,0.246,6.0,-0.7446808510638299
0.1229,-0.005,-0.2239,0.0,0.0
-0.1122,-0.005,-0.3849,0.0,0.0
0.2258,-0.005,0.1063,4.0,-0.8297872340425532
-0.142,0.0998,0.2944,6.0,-0.7446808510638299
-0.2851,-0.0903,-0.479,0.0,0.0
0.0656,0.005,-0.6012,0.0,0.0
-0.2087,0.056,0.0228,0.0,0.0
-0.5733,-0.0561,-0.479,0.0,0.0
-0.2779,-0.1372,-0.0161,3.0,-0.8723404255319149
0.186,0.205,-0.6886,0.0,0.0
-0.5222,0.1571,-0.479,0.0,0.0
0.246,-0.015,-0.3768,0.0,0.0
0.2035,0.0715,0.3044,3.0,-0.8723404255319149
0.1813,0.186,0.1092,3.0,-0.8723404255319149
-0.6587,-0.1585,-0.0812,0.0,0.0
0.3714,-0.015,-0.277,1.0,-0.9574468085106383
-0.3121,-0.015,-0.3462,0.0,0.0
0.077,0.2143,0.2227,1.0,-0.9574468085106383
-0.1834,0.215,-0.4478,0.0,0.0
0.0463,-0.015,-0.3527,0.0,0.0
0.3282,-0.015,-0.0948,1.0,-0.9574468085106383
-0.4691,-0.015,0.3549,1.0,-0.9574468085106383
-0.2019,-0.015,0.1874,2.0,-0.9148936170212766
-0.3249,0.0243,-0.479,0.0,0.0
-0.0197,0.005,-0.3922,0.0,0.0
0.5935,-0.005,0.0206,3.0,-0.8723404255319149
0.1869,0.005,0.1864,0.0,0.0
-0.6272,-0.015,-0.1067,0.0,0.0
0.2528,-0.005,-0.1757,2.0,-0.9148936170212766
-0.4442,0.205,-0.4029,0.0,0.0
-0.2779,-0.2025,0.4619,0.0,0.0
-0.0232,-0.005,0.0497,0.0,0.0
0.4065,-0.015,-0.4778,4.0,-0.8297872340425532
-0.2577,-0.1223,-0.479,0.0,0.0
-0.1204,0.215,-0.2529,0.0,0.0
0.0819,0.215,-0.5965,2.0,-0.9148936170212766
-0.4825,0.005,-0.2131,0.0,0.0
0.1813,0.0259,0.0673,2.0,-0.9148936170212766
-0.264,0.215,-0.3934,0.0,0.0
-0.6487,-0.1466,0.6435,0.0,0.0
-0.4751,0.03,-0.0905,10.0,-0.574468085106383
-0.591,0.005,-0.2493,0.0,0.0
-0.1661,0.215,-0.5888,0.0,0.0
-0.1762,-0.015,-0.3397,0.0,0.0
-0.1341,0.005,-0.3087,0.0,0.0
-0.0639,0.205,0.0162,0.0,0.0
-0.638,-0.005,-0.0334,0.0,0.0
-0.1065,0.215,-0.4214,0.0,0.0
-0.5572,0.005,-0.378,0.0,0.0
0.3525,-0.015,-0.1018,1.0,-0.9574468085106383
0.1827,-0.005,0.248,1.0,-0.9574468085106383
-0.5051,-0.015,0.3649,0.0,0.0
-0.0646,-0.005,-0.1894,0.0,0.0
0.0936,0.205,0.0644,0.0,0.0
-0.2548,-0.005,-0.1081,3.0,-0.8723404255319149
-0.3348,0.005,-0.4584,0.0,0.0
-0.519,0.205,-0.403,0.0,0.0
-0.2087,0.205,-0.6695,0.0,0.0
-0.1659,-0.005,0.4398,0.0,0.0
-0.1272,0.215,-0.6805,0.0,0.0
-0.1406,0.205,0.065,2.0,-0.9148936170212766
-0.3378,0.1401,-0.0905,0.0,0.0
-0.6485,0.0831,-0.0905,0.0,0.0
-0.2233,0.0136,-0.0905,0.0,0.0
-0.6587,-0.0317,0.6972,1.0,-0.9574468085106383
-0.126,0.0457,0.3044,9.0,-0.6170212765957447
0.3845,-0.0086,-0.1623,3.0,-0.8723404255319149
-0.1541,0.005,-0.0568,0.0,0.0
0.2077,0.215,-0.2008,0.0,0.0
-0.1401,0.205,-0.4703,0.0,0.0
-0.1902,-0.005,0.6727,0.0,0.0
-0.1165,0.005,0.1488,0.0,0.0
-0.3785,-0.015,-0.0167,0.0,0.0
-0.0582,0.205,0.0752,3.0,-0.8723404255319149
-0.604,-0.005,-0.2802,0.0,0.0
-0.3112,-0.005,0.5402,2.0,-0.9148936170212766
0.4786,-0.005,-0.2049,4.0,-0.8297872340425532
-0.0633,-0.005,0.2947,2.0,-0.9148936170212766
-0.0551,0.215,-0.6523,0.0,0.0
-0.3048,-0.0585,-0.479,0.0,0.0
-0.6587,0.1995,-0.1581,0.0,0.0
-0.1571,-0.005,-0.3627,0.0,0.0
-0.2658,0.1004,-0.479,0.0,0.0
0.3524,-0.184,-0.2297,3.0,-0.8723404255319149
-0.1298,0.005,-0.2333,0.0,0.0
-0.4481,-0.015,0.3339,0.0,0.0
0.1176,0.205,-0.2611,0.0,0.0
-0.0403,0.005,-0.2388,0.0,0.0
0.0068,0.005,-0.2016,0.0,0.0
-0.3826,-0.005,0.1902,0.0,0.0
-0.3568,0.005,-0.2417,0.0,0.0
-0.6587,-0.1768,0.2185,0.0,0.0
-0.4189,-0.005,-0.2514,0.0,0.0
0.4275,-0.005,-0.2028,0.0,0.0
-0.5053,-0.015,0.2115,0.0,0.0
-0.0762,-0.015,-0.198,0.0,0.0
-0.4711,0.005,-0.2517,0.0,0.0
-0.5136,-0.005,0.3428,0.0,0.0
-0.4983,-0.015,-0.1921,2.0,-0.9148936170212766
0.0574,0.205,-0.3856,0.0,0.0
-0.1401,-0.005,-0.3027,0.0,0.0
0.65,-0.0242,-0.3938,0.0,0.0
0.0842,0.205,-0.0284,2.0,-0.9148936170212766
-0.034,0.005,-0.5982,2.0,-0.9148936170212766
0.4608,-0.005,-0.1259,7.0,-0.7021276595744681
-0.1008,-0.015,-0.2393,0.0,0.0
-0.4837,-0.005,-0.433,0.0,0.0
-0.1591,0.205,0.0074,0.0,0.0
0.0111,-0.005,-0.1908,0.0,0.0
-0.6487,-0.1126,0.5884,0.0,0.0
0.4697,-0.005,-0.1317,10.0,-0.574468085106383
-0.0105,0.215,-0.0813,2.0,-0.9148936170212766
-0.1858,-0.005,-0.3457,0.0,0.0
0.0958,0.205,-0.298,0.0,0.0
0.3215,-0.015,-0.4677,5.0,-0.7872340425531915
0.205,0.005,-0.4736,1.0,-0.9574468085106383
-0.3035,-0.015,0.5773,5.0,-0.7872340425531915
-0.1833,-0.005,-0.1867,0.0,0.0
-0.1189,0.205,-0.1477,1.0,-0.9574468085106383
-0.1329,0.1258,0.2944,0.0,0.0
-0.542,-0.005,-0.3268,2.0,-0.9148936170212766
-0.2011,0.215,-0.6698,0.0,0.0
-0.5152,-0.015,0.5983,0.0,0.0
0.073,0.005,-0.279,0.0,0.0
-0.6587,-0.0335,-0.3481,0.0,0.0
-0.1461,0.205,0.2838,0.0,0.0
-0.2593,-0.015,-0.0165,1.0,-0.9574468085106383
-0.1181,0.215,-0.5562,0.0,0.0
-0.0118,0.005,-0.4335,0.0,0.0
-0.6587,0.1201,-0.3496,0.0,0.0
0.3524,-0.0762,-0.2649,16.0,-0.3191489361702128
-0.5431,-0.005,-0.1909,1.0,-0.9574468085106383
-0.2888,0.215,-0.1043,1.0,-0.9574468085106383
-0.5178,-0.015,0.194,0.0,0.0
-0.0845,-0.005,-0.5207,0.0,0.0
-0.633,-0.005,-0.1711,0.0,0.0
0.0344,-0.1162,-0.0768,0.0,0.0
-0.136,-0.1946,-0.0328,11.0,-0.5319148936170213
0.0222,0.005,-0.6593,0.0,0.0
-0.2779,-0.2056,-0.0222,0.0,0.0
-0.4879,0.005,-0.2631,0.0,0.0
0.1737,-0.035,-0.479,0.0,0.0
-0.1652,-0.1893,-0.479,0.0,0.0
-0.6001,0.005,-0.3259,0.0,0.0
-0.3929,-0.015,0.0433,0.0,0.0
-0.491,-0.005,-0.1179,2.0,-0.9148936170212766
0.046,0.005,-0.0358,0.0,0.0
-0.2821,-0.015,0.4788,0.0,0.0
-0.3782,-0.015,-0.3143,0.0,0.0
-0.4146,-0.005,-0.0556,2.0,-0.9148936170212766
-0.0729,-0.005,0.1108,0.0,0.0
-0.2779,-0.085,0.071,1.0,-0.9574468085106383
-0.5151,-0.015,-0.212,1.0,-0.9574468085106383
-0.2455,-0.015,-0.4565,0.0,0.0
-0.6587,-0.1281,-0.2644,0.0,0.0
0.0498,0.205,-0.5809,0.0,0.0
0.6582,-0.1966,-0.1623,0.0,0.0
-0.1951,0.005,-0.7023,0.0,0.0
0.0592,0.215,-0.553,0.0,0.0
-0.0252,0.005,-0.4976,0.0,0.0
-0.6487,-0.0567,0.5982,0.0,0.0
-0.4028,-0.0709,-0.479,0.0,0.0
-0.0035,0.005,-0.1324,0.0,0.0
-0.2087,0.099,-0.0291,0.0,0.0
0.114,-0.005,-0.6366,0.0,0.0
0.2052,0.205,-0.3353,0.0,0.0
-0.4178,-0.015,0.3925,0.0,0.0
-0.1735,-0.005,-0.2735,0.0,0.0
-0.328,0.215,-0.2165,0.0,0.0
-0.1459,0.005,-0.129,0.0,0.0
-0.2317,-0.005,-0.2369,5.0,-0.7872340425531915
-0.0667,0.005,-0.157,0.0,0.0
-0.1164,-0.005,-0.0582,0.0,0.0
-0.5332,0.005,-0.4075,0.0,0.0
-0.2316,-0.015,-0.0096,4.0,-0.8297872340425532
-0.6577,-0.005,0.3239,0.0,0.0
-0.0487,0.205,-0.5991,0.0,0.0
0.2621,-0.005,-0.4393,0.0,0.0
0.1717,0.205,-0.0682,2.0,-0.9148936170212766
-0.3188,0.205,-0.3386,0.0,0.0
-0.6108,-0.005,-0.19,0.0,0.0
0.0402,-0.015,-0.1906,0.0,0.0
0.6438,-0.005,-0.0951,0.0,0.0
0.1604,0.1331,-0.479,3.0,-0.8723404255319149
-0.5326,-0.005,-0.0231,0.0,0.0
-0.6587,-0.1206,-0.346,0.0,0.0
0.1792,0.215,-0.3521,0.0,0.0
0.2321,0.1556,0.2944,2.0,-0.9148936170212766
0.2209,-0.1319,-0.479,0.0,0.0
-0.144,0.205,0.1939,0.0,0.0
0.3524,-0.0397,-0.4394,3.0,-0.8723404255319149
-0.1974,-0.005,-0.3375,0.0,0.0
-0.4472,-0.005,0.6881,0.0,0.0
-0.073,0.205,-0.4736,0.0,0.0
-0.0701,-0.005,0.0789,0.0,0.0
-0.6181,0.215,-0.1581,0.0,0.0
0.2293,-0.005,-0.3938,0.0,0.0
0.2069,0.215,-0.698,0.0,0.0
-0.362,0.205,-0.4441,0.0,0.0
-0.4669,-0.015,0.1891,1.0,-0.9574468085106383
-0.0118,0.205,0.0602,1.0,-0.9574468085106383
-0.313,-0.015,0.0007,0.0,0.0
-0.5891,0.005,-0.3629,0.0,0.0
-0.6587,-0.0812,0.1989,0.0,0.0
0.1728,-0.005,-0.2404,1.0,-0.9574468085106383
-0.1055,0.215,0.2468,0.0,0.0
0.65,-0.1629,-0.0823,0.0,0.0
0.1813,0.1946,0.0593,5.0,-0.7872340425531915
-0.5912,-0.1699,-0.479,0.0,0.0
-0.0796,-0.005,-0.1989,0.0,0.0
0.016,0.005,-0.6263,1.0,-0.9574468085106383
-0.0162,-0.005,-0.2713,0.0,0.0
-0.4438,0.1417,-0.0905,0.0,0.0
-0.3621,0.005,-0.1377,0.0,0.0
0.0513,0.005,-0.0151,0.0,0.0
-0.2255,0.215,-0.4459,0.0,0.0
0.1157,0.1707,0.2944,0.0,0.0
0.3988,-0.005,-0.0277,0.0,0.0
-0.436,0.005,-0.356,0.0,0.0
0.0406,0.005,-0.5999,0.0,0.0
-0.3474,0.215,-0.2871,0.0,0.0
-0.0593,0.005,-0.2444,0.0,0.0
-0.0272,0.005,-0.0074,0.0,0.0
-0.4396,-0.005,-0.355,0.0,0.0
-0.3447,0.205,-0.1422,0.0,0.0
-0.1794,0.005,-0.2681,0.0,0.0
-0.6193,-0.1067,-0.479,0.0,0.0
0.1813,0.0251,-0.2145,0.0,0.0
-0.4592,-0.005,-0.2162,0.0,0.0
-0.5292,0.205,-0.2155,0.0,0.0
-0.6587,-0.0815,-0.3774,0.0,0.0
-0.1761,0.215,-0.7182,0.0,0.0
0.007,0.205,-0.2813,0.0,0.0
0.1813,0.0261,-0.3815,4.0,-0.8297872340425532
-0.2344,-0.015,0.0607,6.0,-0.7446808510638299
-0.5474,-0.005,0.2659,0.0,0.0
0.0682,0.0118,-0.479,0.0,0.0
0.4379,-0.015,-0.4019,0.0,0.0
-0.407,-0.005,0.0263,0.0,0.0
0.0733,-0.0984,-0.479,0.0,0.0
-0.0624,0.005,-0.3734,0.0,0.0
-0.4958,-0.015,0.0313,1.0,-0.9574468085106383
-0.6261,-0.015,-0.4696,0.0,0.0
0.66,-0.0301,-0.0372,1.0,-0.9574468085106383
-0.068,0.215,0.0715,1.0,-0.9574468085106383
-0.1715,0.005,0.0645,0.0,0.0
0.2061,0.005,-0.1836,0.0,0.0
-0.2643,0.005,-0.3752,0.0,0.0
-0.0951,0.215,-0.5883,0.0,0.0
0.65,-0.0333,-0.4789,2.0,-0.9148936170212766
0.0631,0.005,-0.4811,0.0,0.0
-0.5233,-0.005,0.1935,0.0,0.0
-0.1458,0.005,-0.7041,0.0,0.0
0.4995,-0.005,-0.0913,1.0,-0.9574468085106383
0.082,0.205,-0.3714,0.0,0.0
-0.6026,-0.015,0.5651,0.0,0.0
-0.1381,-0.2097,-0.0755,0.0,0.0
0.1184,0.205,-0.1958,0.0,0.0
0.1568,-0.005,0.2618,5.0,-0.7872340425531915
-0.1721,0.0351,0.2944,3.0,-0.8723404255319149
0.0099,-0.005,-0.3641,0.0,0.0
-0.0686,-0.005,-0.1769,0.0,0.0
0.66,-0.0813,-0.0395,3.0,-0.8723404255319149
0.1406,-0.015,-0.0442,0.0,0.0
-0.5159,0.005,-0.4021,0.0,0.0
0.0844,-0.005,-0.3826,0.0,0.0
-0.4577,0.005,-0.1088,4.0,-0.8297872340425532
-0.6246,-0.015,0.2604,0.0,0.0
0.1813,0.0315,-0.0343,2.0,-0.9148936170212766
0.1867,-0.005,-0.5682,0.0,0.0
0.109,0.005,0.137,0.0,0.0
0.0056,0.005,0.239,0.0,0.0
-0.6234,0.005,-0.248,0.0,0.0
0.5436,-0.015,-0.4476,0.0,0.0
0.0281,0.215,-0.1287,5.0,-0.7872340425531915
0.0561,-0.015,-0.412,0.0,0.0
-0.6298,-0.015,-0.3659,0.0,0.0
-0.4035,0.005,-0.2765,0.0,0.0
-0.2171,-0.005,0.3901,1.0,-0.9574468085106383
0.0374,0.205,-0.2065,0.0,0.0
-0.6487,-0.0778,0.5904,0.0,0.0
0.66,-0.0454,-0.1246,2.0,-0.9148936170212766
-0.1271,-0.005,0.2376,1.0,-0.9574468085106383
-0.1192,0.1845,-0.479,0.0,0.0
